2020-11-10 22:13:39.638 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.14.Final
2020-11-10 22:18:31.557 [http-nio-80-exec-7] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@2f2a5cb9, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.102/<unresolved>:6379]
2020-11-10 22:18:41.578 [http-nio-80-exec-8] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@2507f103, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.102/<unresolved>:6379]
2020-11-10 22:18:51.611 [http-nio-80-exec-9] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:18:51.611 [http-nio-80-exec-9] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@5756ab19, java.lang.NullPointerException]
2020-11-10 22:19:07.564 [http-nio-80-exec-10] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@223667e1]
2020-11-10 22:19:07.564 [http-nio-80-exec-10] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:19:07.564 [http-nio-80-exec-10] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:19:17.604 [http-nio-80-exec-10] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:19:17.604 [http-nio-80-exec-10] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@5756ab19, java.lang.NullPointerException]
2020-11-10 22:21:07.739 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.14.Final
2020-11-10 22:21:07.739 [main] INFO  com.sst.App - Starting App on DESKTOP-OFF6OBD with PID 9420 (E:\seckill2\shoppings\target\classes started by Administrator in E:\seckill2\shoppings)
2020-11-10 22:21:07.752 [main] INFO  com.sst.App - No active profile set, falling back to default profiles: default
2020-11-10 22:21:08.889 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-11-10 22:21:08.904 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-11-10 22:21:08.992 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 40ms. Found 0 Redis repository interfaces.
2020-11-10 22:21:09.721 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 80 (http)
2020-11-10 22:21:09.740 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-80"]
2020-11-10 22:21:09.740 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-11-10 22:21:09.746 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2020-11-10 22:21:09.864 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-11-10 22:21:09.865 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2034 ms
2020-11-10 22:21:11.236 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-11-10 22:21:11.330 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2020-11-10 22:21:11.850 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-80"]
2020-11-10 22:21:11.873 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 80 (http) with context path ''
2020-11-10 22:21:11.888 [main] INFO  com.sst.App - Started App in 4.673 seconds (JVM running for 6.243)
2020-11-10 22:23:06.146 [http-nio-80-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-11-10 22:23:06.147 [http-nio-80-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-11-10 22:23:06.160 [http-nio-80-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 13 ms
2020-11-10 22:23:06.208 [http-nio-80-exec-2] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getGoodsCategoryAll(),[]
2020-11-10 22:23:06.208 [http-nio-80-exec-3] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getContent(),[]
2020-11-10 22:23:06.209 [http-nio-80-exec-1] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@3f0a343d]
2020-11-10 22:23:06.222 [http-nio-80-exec-1] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:23:06.225 [http-nio-80-exec-1] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:23:10.004 [http-nio-80-exec-4] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getGoodsCategoryAll(),[]
2020-11-10 22:23:10.004 [http-nio-80-exec-5] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getContent(),[]
2020-11-10 22:23:16.563 [http-nio-80-exec-3] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@17206e0d, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.101/<unresolved>:6379]
2020-11-10 22:23:26.635 [http-nio-80-exec-5] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@25d237c9, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.101/<unresolved>:6379]
2020-11-10 22:23:36.693 [http-nio-80-exec-4] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@4043623, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.101/<unresolved>:6379]
2020-11-10 22:23:38.982 [http-nio-80-exec-6] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@2507f103]
2020-11-10 22:23:38.982 [http-nio-80-exec-6] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:23:38.992 [http-nio-80-exec-6] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:23:46.800 [http-nio-80-exec-1] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:23:46.803 [http-nio-80-exec-1] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@2c60f7b8, java.lang.NullPointerException]
2020-11-10 22:23:56.786 [http-nio-80-exec-2] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@78c9a13a, org.springframework.data.redis.RedisConnectionFailureException: Unable to connect to Redis; nested exception is io.lettuce.core.RedisConnectionException: Unable to connect to 192.168.0.101/<unresolved>:6379]
2020-11-10 22:24:06.825 [http-nio-80-exec-6] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:24:06.825 [http-nio-80-exec-6] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@4043623, java.lang.NullPointerException]
2020-11-10 22:24:43.218 [main] INFO  com.sst.App - Starting App on DESKTOP-OFF6OBD with PID 1596 (E:\seckill2\shoppings\target\classes started by Administrator in E:\seckill2\shoppings)
2020-11-10 22:24:43.233 [main] INFO  com.sst.App - No active profile set, falling back to default profiles: default
2020-11-10 22:24:43.233 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.14.Final
2020-11-10 22:24:44.275 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-11-10 22:24:44.278 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2020-11-10 22:24:44.315 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 20ms. Found 0 Redis repository interfaces.
2020-11-10 22:24:45.135 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 80 (http)
2020-11-10 22:24:45.135 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-80"]
2020-11-10 22:24:45.146 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2020-11-10 22:24:45.146 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2020-11-10 22:24:45.237 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2020-11-10 22:24:45.237 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1912 ms
2020-11-10 22:24:46.473 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2020-11-10 22:24:46.597 [main] INFO  o.s.b.a.web.servlet.WelcomePageHandlerMapping - Adding welcome page: class path resource [static/index.html]
2020-11-10 22:24:47.091 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-80"]
2020-11-10 22:24:47.130 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 80 (http) with context path ''
2020-11-10 22:24:47.144 [main] INFO  com.sst.App - Started App in 4.458 seconds (JVM running for 6.064)
2020-11-10 22:25:34.810 [http-nio-80-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-11-10 22:25:34.810 [http-nio-80-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-11-10 22:25:34.827 [http-nio-80-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 16 ms
2020-11-10 22:25:34.867 [http-nio-80-exec-1] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@74ae794c]
2020-11-10 22:25:34.874 [http-nio-80-exec-1] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:25:34.878 [http-nio-80-exec-1] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:25:35.252 [http-nio-80-exec-1] INFO  com.sst.log.Log - 异常代码：20004,异常信息：登录状态失效
2020-11-10 22:25:35.254 [http-nio-80-exec-1] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:25:35.258 [http-nio-80-exec-1] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@46171337, java.lang.NullPointerException]
2020-11-10 22:26:17.070 [http-nio-80-exec-2] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@2507f103]
2020-11-10 22:26:17.070 [http-nio-80-exec-2] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:26:17.070 [http-nio-80-exec-2] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:26:17.085 [http-nio-80-exec-2] INFO  com.sst.log.Log - 异常代码：20004,异常信息：登录状态失效
2020-11-10 22:26:17.090 [http-nio-80-exec-2] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:26:17.105 [http-nio-80-exec-2] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@46171337, java.lang.NullPointerException]
2020-11-10 22:26:34.088 [http-nio-80-exec-3] INFO  com.sst.log.Log - void com.sst.controller.BaesController.initDate(WebDataBinder),[org.springframework.web.servlet.mvc.method.annotation.ExtendedServletRequestDataBinder@3ffecb85]
2020-11-10 22:26:34.092 [http-nio-80-exec-3] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.ShopController.getCartByUserId(String),[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:26:34.094 [http-nio-80-exec-3] INFO  com.sst.log.Log - 前置增加：执行方法：UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)。参数为：[e5da49c0-c093-4214-bd23-c844516d1fad]
2020-11-10 22:26:34.102 [http-nio-80-exec-3] INFO  com.sst.log.Log - 异常代码：20004,异常信息：登录状态失效
2020-11-10 22:26:34.106 [http-nio-80-exec-3] INFO  com.sst.log.Log - UserDO com.sst.service.impl.UserServiceImpl.getUserByToken(String)执行完成。 后置
2020-11-10 22:26:34.106 [http-nio-80-exec-3] INFO  com.sst.log.Log - Object com.sst.controller.BaesController.handlerException(HttpServletRequest,Exception),[org.apache.catalina.connector.RequestFacade@46171337, java.lang.NullPointerException]
2020-11-10 22:26:35.337 [http-nio-80-exec-5] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getGoodsCategoryAll(),[]
2020-11-10 22:26:35.337 [http-nio-80-exec-4] INFO  com.sst.log.Log - CommonReturnType com.sst.controller.GoodsController.getContent(),[]
2020-11-10 22:26:35.394 [http-nio-80-exec-4] INFO  com.sst.log.Log - 前置增加：执行方法：List com.sst.service.impl.ContentServiceImpl.getContentAndCategory()。参数为：[]
2020-11-10 22:26:35.394 [http-nio-80-exec-5] INFO  com.sst.log.Log - 前置增加：执行方法：List com.sst.service.impl.GoodsCategoryServiceImpl.getGoodsCategoryAll()。参数为：[]
2020-11-10 22:26:35.686 [http-nio-80-exec-4] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2020-11-10 22:26:36.064 [http-nio-80-exec-5] INFO  com.sst.log.Log - 返回值：[com.sst.service.model.GoodsCategoryModel@1f650fb6, com.sst.service.model.GoodsCategoryModel@1b1dd7fe, com.sst.service.model.GoodsCategoryModel@4dc2759f]
2020-11-10 22:26:36.067 [http-nio-80-exec-5] INFO  com.sst.log.Log - List com.sst.service.impl.GoodsCategoryServiceImpl.getGoodsCategoryAll()执行完成。 后置
